gene_id	C_6_Susc
Zm00001eb409860	0
Zm00001eb409870	11497
Zm00001eb409880	706
Zm00001eb409890	1462
Zm00001eb409900	0
Zm00001eb409910	215
Zm00001eb409930	408
Zm00001eb409950	1063.11
Zm00001eb409960	0
Zm00001eb409970	31
Zm00001eb409980	277
Zm00001eb410000	1370
Zm00001eb410020	828
Zm00001eb410030	739
Zm00001eb410040	1597
Zm00001eb410050	569
Zm00001eb410060	444
Zm00001eb410070	251
Zm00001eb410080	249
Zm00001eb410110	492
Zm00001eb410120	864
Zm00001eb410130	0
Zm00001eb410140	0
Zm00001eb410160	0
Zm00001eb410170	3946
Zm00001eb410180	0
Zm00001eb410190	745
Zm00001eb410210	392
Zm00001eb410220	428
Zm00001eb410230	76
Zm00001eb410240	29.04
Zm00001eb410250	377
Zm00001eb410260	321
Zm00001eb410270	0
Zm00001eb410280	2
Zm00001eb410290	0
Zm00001eb410300	0
Zm00001eb410320	0
Zm00001eb410330	297
Zm00001eb410340	0
Zm00001eb410350	1024
Zm00001eb410370	0
Zm00001eb410380	150
Zm00001eb410400	0
Zm00001eb410410	11
Zm00001eb410420	145
Zm00001eb410430	1321
Zm00001eb410440	511
Zm00001eb410450	6
Zm00001eb410460	0
Zm00001eb410470	0
Zm00001eb410480	0
Zm00001eb410490	0
Zm00001eb410500	0
Zm00001eb410510	3918
Zm00001eb410520	0
Zm00001eb410530	9
Zm00001eb410540	0
Zm00001eb410550	284.28
Zm00001eb410560	245.72
Zm00001eb410570	17
Zm00001eb410580	0
Zm00001eb410590	0
Zm00001eb410600	432
Zm00001eb410610	0
Zm00001eb410630	217
Zm00001eb410650	1
Zm00001eb410660	1893
Zm00001eb410670	183
Zm00001eb410680	193
Zm00001eb410700	643
Zm00001eb410710	123
Zm00001eb410720	0
Zm00001eb410730	2053
Zm00001eb410740	0
Zm00001eb410750	9.88
Zm00001eb410760	84.66
Zm00001eb410770	77.12
Zm00001eb410780	0
Zm00001eb410790	0
Zm00001eb410800	81.34
Zm00001eb410810	0
Zm00001eb410820	322
Zm00001eb410830	102
Zm00001eb410840	340
Zm00001eb410850	134
Zm00001eb410860	374
Zm00001eb410870	158
Zm00001eb410880	0
Zm00001eb410890	935
Zm00001eb410900	221
Zm00001eb410920	178
Zm00001eb410930	153
Zm00001eb410940	0
Zm00001eb410950	93
Zm00001eb410960	460
Zm00001eb410970	429.74
Zm00001eb410980	271
Zm00001eb410990	2
Zm00001eb411000	4224
Zm00001eb411010	0
Zm00001eb411020	302
Zm00001eb411040	0
Zm00001eb411050	2018
Zm00001eb411060	60
Zm00001eb411070	26
Zm00001eb411080	311
Zm00001eb411100	2890
Zm00001eb411110	0
Zm00001eb411120	420
Zm00001eb411130	0
Zm00001eb411140	443
Zm00001eb411150	1784
Zm00001eb411160	0
Zm00001eb411170	0
Zm00001eb411180	0
Zm00001eb411190	439
Zm00001eb411200	59
Zm00001eb411210	0
Zm00001eb411220	3
Zm00001eb411230	519
Zm00001eb411240	0
Zm00001eb411250	689
Zm00001eb411260	822
Zm00001eb411270	17
Zm00001eb411280	2
Zm00001eb411290	0
Zm00001eb411300	21025
Zm00001eb411310	0
Zm00001eb411320	5189
Zm00001eb411330	0
Zm00001eb411340	150
Zm00001eb411350	0
Zm00001eb411360	0
Zm00001eb411370	0
Zm00001eb411380	197825
Zm00001eb411390	0
Zm00001eb411410	0
Zm00001eb411420	880
Zm00001eb411430	4451
Zm00001eb411440	0
Zm00001eb411450	49
Zm00001eb411460	408
Zm00001eb411480	35.71
Zm00001eb411490	1440
Zm00001eb411500	16
Zm00001eb411510	0
Zm00001eb411520	12024.92
Zm00001eb411530	0
Zm00001eb411540	595.48
Zm00001eb411550	129
Zm00001eb411560	0
Zm00001eb411570	0
Zm00001eb411580	0
Zm00001eb411590	0
Zm00001eb411600	626
Zm00001eb411620	0
Zm00001eb411630	85
Zm00001eb411650	0
Zm00001eb411660	0
Zm00001eb411670	632
Zm00001eb411680	259
Zm00001eb411690	0
Zm00001eb411700	482
Zm00001eb411720	0
Zm00001eb411730	710
Zm00001eb411740	1196
Zm00001eb411750	7
Zm00001eb411760	836
Zm00001eb411770	4
Zm00001eb411780	83.63
Zm00001eb411790	0
Zm00001eb411800	0
Zm00001eb411820	406
Zm00001eb411830	38
Zm00001eb411840	2.05
Zm00001eb411850	0
Zm00001eb411860	0
Zm00001eb411870	2
Zm00001eb411880	371
Zm00001eb411890	0
Zm00001eb411900	90
Zm00001eb411910	1057
Zm00001eb411920	0
Zm00001eb411940	0
Zm00001eb411950	0
Zm00001eb411960	0
Zm00001eb411970	0
Zm00001eb411990	1
Zm00001eb412000	198
Zm00001eb412010	0
Zm00001eb412020	729
Zm00001eb412040	312
Zm00001eb412050	96
Zm00001eb412060	0
Zm00001eb412070	0
Zm00001eb412080	0
Zm00001eb412090	0
Zm00001eb412100	0
Zm00001eb412110	125
Zm00001eb412120	9
Zm00001eb412130	0
Zm00001eb412140	0
Zm00001eb412150	174
Zm00001eb412170	0
Zm00001eb412180	0
Zm00001eb412190	263
Zm00001eb412200	0
Zm00001eb412210	0
Zm00001eb412220	0
Zm00001eb412230	0
Zm00001eb412240	1
Zm00001eb412250	1
Zm00001eb412260	0
Zm00001eb412280	219
Zm00001eb412290	166
Zm00001eb412300	0.5
Zm00001eb412310	0
Zm00001eb412320	77
Zm00001eb412340	969.65
Zm00001eb412350	6
Zm00001eb412360	3
Zm00001eb412370	7336
Zm00001eb412390	18
Zm00001eb412420	132
Zm00001eb412430	2
Zm00001eb412440	2
Zm00001eb412460	279.06
Zm00001eb412470	0
Zm00001eb412480	0
Zm00001eb412490	1170
Zm00001eb412500	420
Zm00001eb412510	314
Zm00001eb412530	0
Zm00001eb412540	4.05
Zm00001eb412550	0
Zm00001eb412560	93
Zm00001eb412570	8
Zm00001eb412580	0
Zm00001eb412590	141
Zm00001eb412600	44
Zm00001eb412610	162
Zm00001eb412620	1349
Zm00001eb412630	0
Zm00001eb412640	0
Zm00001eb412650	136
Zm00001eb412660	8.65
Zm00001eb412670	34.35
Zm00001eb412690	691
Zm00001eb412700	0
Zm00001eb412710	54
Zm00001eb412730	3
Zm00001eb412740	0
Zm00001eb412750	0
Zm00001eb412760	1
Zm00001eb412770	17
Zm00001eb412780	0
Zm00001eb412790	0
Zm00001eb412800	679
Zm00001eb412830	1
Zm00001eb412840	0
Zm00001eb412850	0
Zm00001eb412860	0
Zm00001eb412870	0
Zm00001eb412880	0
Zm00001eb412890	0
Zm00001eb412900	44
Zm00001eb412910	97
Zm00001eb412930	291
Zm00001eb412940	14
Zm00001eb412950	2053
Zm00001eb412960	94.47
Zm00001eb412970	14.79
Zm00001eb412980	974.26
Zm00001eb412990	205.48
Zm00001eb413000	711
Zm00001eb413010	103
Zm00001eb413020	0
Zm00001eb413030	0
Zm00001eb413040	0
Zm00001eb413050	257
Zm00001eb413060	0
Zm00001eb413070	0
Zm00001eb413080	1679
Zm00001eb413090	3
Zm00001eb413100	123
Zm00001eb413110	70
Zm00001eb413120	579
Zm00001eb413130	97
Zm00001eb413140	596
Zm00001eb413150	368
Zm00001eb413160	2662
Zm00001eb413170	0
Zm00001eb413180	78
Zm00001eb413190	34
Zm00001eb413200	12
Zm00001eb413210	21
Zm00001eb413220	4
Zm00001eb413230	3
Zm00001eb413240	0
Zm00001eb413250	2
Zm00001eb413260	26
Zm00001eb413270	243
Zm00001eb413280	724
Zm00001eb413290	276
Zm00001eb413300	1113
Zm00001eb413310	2.18
Zm00001eb413320	1652
Zm00001eb413330	0
Zm00001eb413340	137
Zm00001eb413360	12
Zm00001eb413370	8078
Zm00001eb413380	0
Zm00001eb413390	517
Zm00001eb413400	0
Zm00001eb413410	120
Zm00001eb413420	94
Zm00001eb413440	0
Zm00001eb413450	0
Zm00001eb413460	5
Zm00001eb413470	21
Zm00001eb413480	0
Zm00001eb413490	6
Zm00001eb413500	0
Zm00001eb413510	21
Zm00001eb413520	268
Zm00001eb413530	0
Zm00001eb413540	160
Zm00001eb413550	1700
Zm00001eb413560	142
Zm00001eb413570	153
Zm00001eb413580	949
Zm00001eb413590	0
Zm00001eb413600	116
Zm00001eb413610	366
Zm00001eb413630	17129
Zm00001eb413650	0
Zm00001eb413660	0
Zm00001eb413670	17
Zm00001eb413680	1528
Zm00001eb413700	729
Zm00001eb413710	48
Zm00001eb413720	0
Zm00001eb413730	653
Zm00001eb413740	131
Zm00001eb413750	2
Zm00001eb413760	0
Zm00001eb413770	22
Zm00001eb413780	1471
Zm00001eb413790	279
Zm00001eb413800	28
Zm00001eb413810	79
Zm00001eb413820	375
Zm00001eb413830	0
Zm00001eb413840	0
Zm00001eb413850	876
Zm00001eb413860	52
Zm00001eb413870	509
Zm00001eb413880	1849
Zm00001eb413890	70
Zm00001eb413910	100
Zm00001eb413920	98
Zm00001eb413930	94
Zm00001eb413940	254
Zm00001eb413950	965
Zm00001eb413960	0
Zm00001eb413970	0
Zm00001eb413980	0
Zm00001eb413990	0
Zm00001eb414000	322
Zm00001eb414010	0
Zm00001eb414020	961
Zm00001eb414030	2179
Zm00001eb414040	1497
Zm00001eb414050	2444
Zm00001eb414060	0
Zm00001eb414080	502
Zm00001eb414090	15
Zm00001eb414100	0
Zm00001eb414110	0
Zm00001eb414130	0
Zm00001eb414140	0
Zm00001eb414150	1
Zm00001eb414160	0
Zm00001eb414180	320
Zm00001eb414190	9
Zm00001eb414200	0
Zm00001eb414210	0
Zm00001eb414220	0
Zm00001eb414240	0
Zm00001eb414250	2
Zm00001eb414260	1420
Zm00001eb414270	306
Zm00001eb414290	0
Zm00001eb414300	0
Zm00001eb414310	345
Zm00001eb414330	0
Zm00001eb414340	3156.98
Zm00001eb414350	1471.02
Zm00001eb414360	3513
Zm00001eb414380	3
Zm00001eb414390	6900
Zm00001eb414400	0
Zm00001eb414410	0
Zm00001eb414420	7.16
Zm00001eb414430	0
Zm00001eb414450	5
Zm00001eb414460	2810
Zm00001eb414470	0
Zm00001eb414480	0
Zm00001eb414490	21
Zm00001eb414500	102
Zm00001eb414510	0
Zm00001eb414520	0
Zm00001eb414530	516
Zm00001eb414540	62
Zm00001eb414550	1828
Zm00001eb414560	0
Zm00001eb414570	314
Zm00001eb414580	78
Zm00001eb414590	0
Zm00001eb414600	0
Zm00001eb414610	0
Zm00001eb414620	2
Zm00001eb414630	186
Zm00001eb414640	1715
Zm00001eb414650	9.48
Zm00001eb414660	31.52
Zm00001eb414690	781
Zm00001eb414700	288.65
Zm00001eb414710	1.35
Zm00001eb414720	169
Zm00001eb414730	176
Zm00001eb414740	204
Zm00001eb414750	96
Zm00001eb414760	1920
Zm00001eb414770	0
Zm00001eb414780	100
Zm00001eb414790	1112.97
Zm00001eb414800	0
Zm00001eb414810	39
Zm00001eb414820	0
Zm00001eb414830	4
Zm00001eb414840	8
Zm00001eb414850	0
Zm00001eb414860	45
Zm00001eb414870	18.24
Zm00001eb414880	5
Zm00001eb414890	0
Zm00001eb414900	44
Zm00001eb414910	0
Zm00001eb414920	13.76
Zm00001eb414940	0
Zm00001eb414950	563
Zm00001eb414960	1823
Zm00001eb414970	275
Zm00001eb414980	1
Zm00001eb414990	423
Zm00001eb415000	129
Zm00001eb415010	349
Zm00001eb415020	1
Zm00001eb415030	106
Zm00001eb415040	54
Zm00001eb415060	0
Zm00001eb415070	0
Zm00001eb415080	0
Zm00001eb415090	0
Zm00001eb415100	0
Zm00001eb415110	0
Zm00001eb415120	0
Zm00001eb415130	0
Zm00001eb415140	0
Zm00001eb415160	0
Zm00001eb415170	0
Zm00001eb415180	0
Zm00001eb415190	42
Zm00001eb415200	0
Zm00001eb415210	212
Zm00001eb415220	1541
Zm00001eb415230	16
Zm00001eb415240	64
Zm00001eb415250	486
Zm00001eb415260	0
Zm00001eb415270	287
Zm00001eb415280	75
Zm00001eb415290	0
Zm00001eb415300	0
Zm00001eb415310	0
Zm00001eb415330	0
Zm00001eb415340	0
Zm00001eb415350	0
Zm00001eb415360	77
Zm00001eb415380	33.11
Zm00001eb415390	180.89
Zm00001eb415400	666
Zm00001eb415410	10405
Zm00001eb415420	283
Zm00001eb415430	517
Zm00001eb415440	130
Zm00001eb415450	1428
Zm00001eb415460	337
Zm00001eb415470	370
Zm00001eb415480	10
Zm00001eb415500	58
Zm00001eb415510	171
Zm00001eb415520	80
Zm00001eb415530	3315
Zm00001eb415550	0
Zm00001eb415570	0
Zm00001eb415580	2389
Zm00001eb415590	56
Zm00001eb415600	3
Zm00001eb415610	17
Zm00001eb415620	101
Zm00001eb415630	9919.52
Zm00001eb415640	44
Zm00001eb415650	369
Zm00001eb415660	866
Zm00001eb415670	0
Zm00001eb415680	209
Zm00001eb415690	174
Zm00001eb415700	451
Zm00001eb415710	736
Zm00001eb415720	10
Zm00001eb415730	464
Zm00001eb415740	613
Zm00001eb415750	0
Zm00001eb415760	153
Zm00001eb415770	52
Zm00001eb415780	0
Zm00001eb415810	5.71
Zm00001eb415820	0.29
Zm00001eb415830	0
Zm00001eb415840	73
Zm00001eb415870	0
Zm00001eb415880	0
Zm00001eb415890	1
Zm00001eb415900	2
Zm00001eb415910	0
Zm00001eb415920	0
Zm00001eb415930	671
Zm00001eb415940	65
Zm00001eb415950	1083
Zm00001eb415960	769
Zm00001eb415970	560
Zm00001eb415980	22.89
Zm00001eb415990	205.11
Zm00001eb416000	93
Zm00001eb416010	0
Zm00001eb416020	7
Zm00001eb416030	0
Zm00001eb416040	0
Zm00001eb416050	1878
Zm00001eb416070	31
Zm00001eb416090	5278
Zm00001eb416110	935
Zm00001eb416120	0
Zm00001eb416130	25
Zm00001eb416150	591
Zm00001eb416160	113
Zm00001eb416170	108
Zm00001eb416180	16
Zm00001eb416190	30
Zm00001eb416200	0
Zm00001eb416210	983
Zm00001eb416220	305
Zm00001eb416230	813
Zm00001eb416240	437
Zm00001eb416250	52
Zm00001eb416260	0
Zm00001eb416270	0
Zm00001eb416280	0
Zm00001eb416290	5.06
Zm00001eb416300	0
Zm00001eb416310	0
Zm00001eb416320	0
Zm00001eb416330	428
Zm00001eb416340	1120
Zm00001eb416350	0
Zm00001eb416360	1150
Zm00001eb416370	279
Zm00001eb416380	0
Zm00001eb416390	0
Zm00001eb416400	149
Zm00001eb416410	380
Zm00001eb416420	221
Zm00001eb416430	1070
Zm00001eb416440	1
Zm00001eb416450	1005.02
Zm00001eb416460	1
Zm00001eb416470	40
Zm00001eb416480	30
Zm00001eb416490	691
Zm00001eb416520	0
Zm00001eb416530	683
Zm00001eb416540	543
Zm00001eb416550	639
Zm00001eb416560	219
Zm00001eb416580	0
Zm00001eb416590	2
Zm00001eb416600	0
Zm00001eb416610	0
Zm00001eb416620	1
Zm00001eb416630	0
Zm00001eb416640	0
Zm00001eb416650	0
Zm00001eb416660	681
Zm00001eb416670	0
Zm00001eb416680	0
Zm00001eb416690	0
Zm00001eb416700	2
Zm00001eb416710	0
Zm00001eb416720	54
Zm00001eb416730	258.41
Zm00001eb416740	28.59
Zm00001eb416750	396
Zm00001eb416760	1410
Zm00001eb416770	24
Zm00001eb416780	315
Zm00001eb416790	150
Zm00001eb416800	707
Zm00001eb416820	24
Zm00001eb416830	26
Zm00001eb416850	0
Zm00001eb416860	0
Zm00001eb416870	0
Zm00001eb416880	0
Zm00001eb416890	26
Zm00001eb416900	226
Zm00001eb416910	7
Zm00001eb416920	23
Zm00001eb416930	0
Zm00001eb416940	0
Zm00001eb416950	506
Zm00001eb416960	27
Zm00001eb416970	5
Zm00001eb416980	233
Zm00001eb416990	1282
Zm00001eb417000	579
Zm00001eb417010	531
Zm00001eb417020	499
Zm00001eb417030	0
Zm00001eb417040	0
Zm00001eb417050	171
Zm00001eb417060	13
Zm00001eb417070	36
Zm00001eb417080	0
Zm00001eb417090	1658
Zm00001eb417100	46
Zm00001eb417110	150
Zm00001eb417120	248
Zm00001eb417130	0
Zm00001eb417140	141
Zm00001eb417150	1945
Zm00001eb417160	0
Zm00001eb417170	3
Zm00001eb417190	0
Zm00001eb417200	1540.42
Zm00001eb417210	0
Zm00001eb417220	644
Zm00001eb417230	3
Zm00001eb417240	9656
Zm00001eb417250	0
Zm00001eb417270	0
Zm00001eb417280	425
Zm00001eb417290	122
Zm00001eb417300	0
Zm00001eb417310	0
Zm00001eb417320	9
Zm00001eb417330	117.32
Zm00001eb417340	11.34
Zm00001eb417350	1081.35
Zm00001eb417370	10758
Zm00001eb417380	1209
Zm00001eb417390	25
Zm00001eb417400	64
Zm00001eb417410	330
Zm00001eb417420	7
Zm00001eb417430	0
Zm00001eb417440	494
Zm00001eb417450	8395
Zm00001eb417460	50
Zm00001eb417470	109
Zm00001eb417480	11372
Zm00001eb417490	37
Zm00001eb417500	41
Zm00001eb417510	362
Zm00001eb417520	447
Zm00001eb417530	0
Zm00001eb417540	21
Zm00001eb417550	730
Zm00001eb417570	154.46
Zm00001eb417580	19.54
Zm00001eb417600	0
Zm00001eb417610	314
Zm00001eb417620	4973.57
Zm00001eb417630	18
Zm00001eb417640	1056
Zm00001eb417650	371
Zm00001eb417660	83
Zm00001eb417670	0
Zm00001eb417680	0
Zm00001eb417690	0
Zm00001eb417700	0
Zm00001eb417710	104
Zm00001eb417720	0
Zm00001eb417730	93
Zm00001eb417740	8
Zm00001eb417750	11
Zm00001eb417760	113
Zm00001eb417770	0
Zm00001eb417780	126
Zm00001eb417790	609
Zm00001eb417800	0
Zm00001eb417810	1316
Zm00001eb417820	29
Zm00001eb417830	0
Zm00001eb417840	0
Zm00001eb417870	130
Zm00001eb417880	0
Zm00001eb417890	1044
Zm00001eb417900	1728
Zm00001eb417910	0
Zm00001eb417920	0
Zm00001eb417930	177
Zm00001eb417940	353
Zm00001eb417950	73
Zm00001eb417960	470
Zm00001eb417970	77
Zm00001eb417990	731
Zm00001eb418000	395.73
Zm00001eb418010	62.27
Zm00001eb418020	877
Zm00001eb418030	28
Zm00001eb418040	118
Zm00001eb418050	1
Zm00001eb418060	8321
Zm00001eb418070	263
Zm00001eb418080	0
Zm00001eb418090	302.97
Zm00001eb418100	572.27
Zm00001eb418110	0
Zm00001eb418120	0
Zm00001eb418130	161
Zm00001eb418140	87.03
Zm00001eb418150	17
Zm00001eb418160	4652
Zm00001eb418170	3467.47
Zm00001eb418180	618
Zm00001eb418200	0
Zm00001eb418210	268
Zm00001eb418220	0
Zm00001eb418230	102
Zm00001eb418240	41
Zm00001eb418250	29.12
Zm00001eb418260	14.88
Zm00001eb418270	0
Zm00001eb418280	0
Zm00001eb418290	265
Zm00001eb418310	622
Zm00001eb418320	0
Zm00001eb418330	204
Zm00001eb418340	493
Zm00001eb418350	244
Zm00001eb418370	930
Zm00001eb418380	9
Zm00001eb418390	165
Zm00001eb418400	0
Zm00001eb418410	532
Zm00001eb418430	2
Zm00001eb418440	30798
Zm00001eb418450	0
Zm00001eb418460	67975.08
Zm00001eb418470	1292.52
Zm00001eb418480	131
Zm00001eb418490	3
Zm00001eb418500	3
Zm00001eb418510	1
Zm00001eb418520	0
Zm00001eb418530	0
Zm00001eb418540	16.03
Zm00001eb418550	60
Zm00001eb418560	0
Zm00001eb418570	2
Zm00001eb418590	0
Zm00001eb418600	0
Zm00001eb418610	94
Zm00001eb418620	108
Zm00001eb418630	53
Zm00001eb418650	198
Zm00001eb418670	1.13
Zm00001eb418680	44.87
Zm00001eb418690	1913
Zm00001eb418700	0
Zm00001eb418710	0
Zm00001eb418720	0
Zm00001eb418740	0
Zm00001eb418750	184
Zm00001eb418760	881
Zm00001eb418770	0
Zm00001eb418780	3
Zm00001eb418810	30
Zm00001eb418820	0
Zm00001eb418830	0
Zm00001eb418840	134
Zm00001eb418850	2384
Zm00001eb418860	920.55
Zm00001eb418870	343
Zm00001eb418880	84.94
Zm00001eb418890	7
Zm00001eb418900	8
Zm00001eb418910	4854.95
Zm00001eb418920	53.24
Zm00001eb418930	108
Zm00001eb418940	746
Zm00001eb418950	832.73
Zm00001eb418960	1087
Zm00001eb418970	1592
Zm00001eb418980	862.16
Zm00001eb418990	1451.42
Zm00001eb419000	49.34
Zm00001eb419010	168
Zm00001eb419020	0
Zm00001eb419040	303
Zm00001eb419050	107
Zm00001eb419060	7
Zm00001eb419090	0
Zm00001eb419100	547
Zm00001eb419110	11587.27
Zm00001eb419120	17.48
Zm00001eb419130	925
Zm00001eb419140	0
Zm00001eb419150	0
Zm00001eb419160	28.83
Zm00001eb419170	709
Zm00001eb419180	8
Zm00001eb419190	12931
Zm00001eb419200	1073
Zm00001eb419210	1504
Zm00001eb419220	0
Zm00001eb419230	0
Zm00001eb419240	4
Zm00001eb419260	0
Zm00001eb419270	605
Zm00001eb419280	1
Zm00001eb419290	0
Zm00001eb419300	60
Zm00001eb419310	201
Zm00001eb419320	9
Zm00001eb419330	0
Zm00001eb419350	0
Zm00001eb419360	5
Zm00001eb419370	29.26
Zm00001eb419380	169
Zm00001eb419390	2857.17
Zm00001eb419400	3009
Zm00001eb419420	10.08
Zm00001eb419430	284
Zm00001eb419440	1361
Zm00001eb419450	153
Zm00001eb419460	0
Zm00001eb419470	446
Zm00001eb419480	1009
Zm00001eb419490	966
Zm00001eb419500	498
Zm00001eb419510	655
Zm00001eb419520	1218
Zm00001eb419530	1061
Zm00001eb419540	0
Zm00001eb419550	1941
Zm00001eb419560	122
Zm00001eb419570	0
Zm00001eb419580	126
Zm00001eb419590	888
Zm00001eb419600	821
Zm00001eb419610	0
Zm00001eb419620	1879
Zm00001eb419630	0
Zm00001eb419640	0
Zm00001eb419650	12.16
Zm00001eb419660	0
Zm00001eb419670	273
Zm00001eb419680	8
Zm00001eb419690	324
Zm00001eb419700	285
Zm00001eb419710	32.76
Zm00001eb419720	66.24
Zm00001eb419730	0
Zm00001eb419740	0
Zm00001eb419750	2
Zm00001eb419760	11
Zm00001eb419770	310
Zm00001eb419780	938
Zm00001eb419790	544
Zm00001eb419800	237
Zm00001eb419810	1582
Zm00001eb419830	0
Zm00001eb419840	3
Zm00001eb419850	0
Zm00001eb419860	0
Zm00001eb419870	190
Zm00001eb419880	0
Zm00001eb419890	831
Zm00001eb419900	136
Zm00001eb419910	1048
Zm00001eb419920	0
Zm00001eb419930	0
Zm00001eb419940	0
Zm00001eb419950	2143
Zm00001eb419960	851
Zm00001eb419970	2.11
Zm00001eb419980	54
Zm00001eb419990	14
Zm00001eb420000	0
Zm00001eb420010	256
Zm00001eb420020	0
Zm00001eb420030	0
Zm00001eb420050	338
Zm00001eb420060	0
Zm00001eb420070	404
Zm00001eb420080	9
Zm00001eb420100	133
Zm00001eb420110	737
Zm00001eb420120	0
Zm00001eb420130	0
Zm00001eb420140	0
Zm00001eb420150	1199
Zm00001eb420160	3
Zm00001eb420170	1128
Zm00001eb420180	0
Zm00001eb420190	41
Zm00001eb420200	184
Zm00001eb420210	225.69
Zm00001eb420220	1093
Zm00001eb420230	118
Zm00001eb420250	2142
Zm00001eb420260	0
Zm00001eb420270	60.52
Zm00001eb420280	54
Zm00001eb420290	90.64
Zm00001eb420300	25.69
Zm00001eb420310	10.31
Zm00001eb420320	0
Zm00001eb420330	131
Zm00001eb420350	243
Zm00001eb420360	1126
Zm00001eb420370	529
Zm00001eb420380	36
Zm00001eb420390	52
Zm00001eb420400	2296
Zm00001eb420410	165
Zm00001eb420420	0
Zm00001eb420440	6
Zm00001eb420450	0
Zm00001eb420460	0
Zm00001eb420470	1046
Zm00001eb420480	0
Zm00001eb420500	695
Zm00001eb420510	26
Zm00001eb420520	328
Zm00001eb420550	98
Zm00001eb420560	10
Zm00001eb420570	1646
Zm00001eb420580	3
Zm00001eb420590	0
Zm00001eb420600	1116
Zm00001eb420610	433
Zm00001eb420620	168
Zm00001eb420640	2603
Zm00001eb420650	284
Zm00001eb420660	498
Zm00001eb420670	0
Zm00001eb420680	0
Zm00001eb420690	0
Zm00001eb420700	166
Zm00001eb420710	634
Zm00001eb420720	152
Zm00001eb420730	0
Zm00001eb420740	2396.12
Zm00001eb420750	3
Zm00001eb420770	0
Zm00001eb420780	0
Zm00001eb420790	31.78
Zm00001eb420800	1001.88
Zm00001eb420810	2.09
Zm00001eb420820	1008
Zm00001eb420830	0
Zm00001eb420840	0
Zm00001eb420850	84
Zm00001eb420860	84
Zm00001eb420870	11
Zm00001eb420880	781
Zm00001eb420890	353
Zm00001eb420900	0
Zm00001eb420910	293
Zm00001eb420920	484
Zm00001eb420930	0
Zm00001eb420940	224
Zm00001eb420950	1644
Zm00001eb420960	0
Zm00001eb420970	0
Zm00001eb420980	0
Zm00001eb420990	156
Zm00001eb421000	75.14
Zm00001eb421010	329
Zm00001eb421020	27
Zm00001eb421040	0
Zm00001eb421050	3
Zm00001eb421060	66
Zm00001eb421070	145
Zm00001eb421080	6.69
Zm00001eb421090	834
Zm00001eb421100	8
Zm00001eb421110	227
Zm00001eb421120	277.17
Zm00001eb421130	138
Zm00001eb421140	397
Zm00001eb421150	610
Zm00001eb421160	219
Zm00001eb421170	7926.35
Zm00001eb421180	204
Zm00001eb421190	16.14
Zm00001eb421200	229.39
Zm00001eb421210	0
Zm00001eb421220	174
Zm00001eb421230	0
Zm00001eb421240	367
Zm00001eb421250	0
Zm00001eb421270	3
Zm00001eb421280	0
Zm00001eb421290	3032
Zm00001eb421300	0
Zm00001eb421310	188
Zm00001eb421320	36
Zm00001eb421330	333
Zm00001eb421340	1015
Zm00001eb421350	695
Zm00001eb421360	2956
Zm00001eb421370	209
Zm00001eb421380	15
Zm00001eb421390	0
Zm00001eb421400	1741
Zm00001eb421410	0
Zm00001eb421430	211
Zm00001eb421440	0
Zm00001eb421450	0
Zm00001eb421460	3256
Zm00001eb421470	0
Zm00001eb421480	206.11
Zm00001eb421490	9.76
Zm00001eb421500	792
Zm00001eb421510	0
Zm00001eb421520	140
Zm00001eb421530	4
Zm00001eb421540	3
Zm00001eb421550	751
Zm00001eb421560	0
Zm00001eb421570	0
Zm00001eb421580	47.96
Zm00001eb421590	521.04
Zm00001eb421600	4217
Zm00001eb421610	84.96
Zm00001eb421620	0
Zm00001eb421630	50.51
Zm00001eb421640	35.49
Zm00001eb421650	0
Zm00001eb421670	49
Zm00001eb421680	25.44
Zm00001eb421690	28
Zm00001eb421700	714
Zm00001eb421710	3
Zm00001eb421720	108
Zm00001eb421730	61
Zm00001eb421740	0
Zm00001eb421750	0
Zm00001eb421760	0
Zm00001eb421770	0
Zm00001eb421780	0
Zm00001eb421790	941.79
Zm00001eb421800	0
Zm00001eb421810	0
Zm00001eb421820	29.26
Zm00001eb421830	30
Zm00001eb421850	267
Zm00001eb421860	252
Zm00001eb421870	1581
Zm00001eb421880	136
Zm00001eb421890	0
Zm00001eb421910	32
Zm00001eb421920	0
Zm00001eb421930	575
Zm00001eb421940	672
Zm00001eb421950	123
Zm00001eb421960	0
Zm00001eb421970	0
Zm00001eb421980	2823
Zm00001eb421990	86
Zm00001eb422000	59
Zm00001eb422010	741
Zm00001eb422020	1
Zm00001eb422030	0
Zm00001eb422040	0
Zm00001eb422050	0
Zm00001eb422060	0
Zm00001eb422070	0
Zm00001eb422080	0
Zm00001eb422090	152.78
Zm00001eb422100	4.22
Zm00001eb422110	81
Zm00001eb422120	14
Zm00001eb422140	81
Zm00001eb422150	0
Zm00001eb422160	47
Zm00001eb422170	566
Zm00001eb422180	589.53
Zm00001eb422190	2304
Zm00001eb422200	0
Zm00001eb422210	0
Zm00001eb422230	11
Zm00001eb422240	0
Zm00001eb422250	0
Zm00001eb422260	120.22
Zm00001eb422270	0
Zm00001eb422280	0
Zm00001eb422290	5.31
Zm00001eb422300	12.12
Zm00001eb422310	0
Zm00001eb422320	116.39
Zm00001eb422330	7.57
Zm00001eb422340	943.39
Zm00001eb422350	2787
Zm00001eb422360	0
Zm00001eb422370	269
Zm00001eb422390	0
